fila_excel,columna,valor_original,valor_final,error,accion
2043,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2044,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2045,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2046,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2047,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2048,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2049,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2050,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2051,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2052,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2053,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2054,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2055,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2056,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2057,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2058,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2059,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2060,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2061,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2062,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2063,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2064,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2065,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2066,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2067,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2068,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2069,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2070,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2072,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2073,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
2074,Id,,NULL,columna obligatoria sin valor,Fila omitida
2074,nombre,,NULL,columna obligatoria sin valor,Fila omitida
2074,cedula,,NULL,columna obligatoria sin valor,Fila omitida
